A,B,Condition
111,0,Multiplication
59,0,Multiplication
79,0,Multiplication
111,0,Multiplication
39,18,Multiplication
42,11,Multiplication
55,6,Multiplication
42,12,Multiplication
31,6,Multiplication
55,23,Multiplication
47,0,Multiplication
43,16,Multiplication
47,0,Multiplication
47,21,Multiplication
95,1,Multiplication
46,0,Multiplication
46,0,Multiplication
63,4,Multiplication
63,3,Multiplication
127,4,Multiplication
42,0,Multiplication
54,4,Multiplication
79,4,Multiplication
39,0,Multiplication
63,0,Multiplication
47,0,Multiplication
38,1,Multiplication
42,10,Multiplication
31,23,Multiplication
54,0,Multiplication
61,1,Multiplication
39,0,Multiplication
63,0,Multiplication
29,2,Multiplication
94,1,Multiplication
47,0,Multiplication
31,0,Multiplication
55,0,Multiplication
44,0,Multiplication
55,1,Multiplication
53,24,Multiplication
42,0,Multiplication
63,2,Multiplication
55,8,Multiplication
31,0,Multiplication
79,0,Multiplication
55,32,Multiplication
63,0,Multiplication
63,0,Multiplication
74,0,Multiplication
47,0,Multiplication
45,17,Multiplication
46,0,Multiplication
47,7,Multiplication
55,0,Multiplication
27,3,Multiplication
63,3,Multiplication
63,3,Multiplication
62,1,Multiplication
52,9,Multiplication
78,0,Multiplication
79,0,Multiplication
63,0,Multiplication
45,0,Multiplication
79,3,Multiplication
31,0,Multiplication
31,0,Multiplication
26,19,Multiplication
61,0,Multiplication
76,4,Multiplication
47,0,Multiplication
55,0,Multiplication
55,2,Multiplication
54,17,Multiplication
63,2,Multiplication
47,0,Multiplication
63,4,Multiplication
45,16,Multiplication
39,0,Multiplication
45,0,Multiplication
54,0,Multiplication
54,5,Multiplication
26,17,Multiplication
95,15,Multiplication
47,0,Multiplication
55,19,Multiplication
31,0,Multiplication
79,1,Multiplication
63,3,Multiplication
87,0,Multiplication
26,0,Multiplication
43,0,Multiplication
31,10,Multiplication
95,30,Multiplication
31,0,Multiplication
63,0,Multiplication
53,26,Multiplication
53,0,Multiplication
27,18,Multiplication
55,0,Multiplication
38,15,Multiplication
42,0,Multiplication
95,0,Multiplication
75,0,Multiplication
91,5,Multiplication
45,1,Multiplication
55,1,Meditation
23,8,Meditation
47,8,Meditation
31,0,Meditation
79,0,Meditation
31,6,Meditation
60,1,Meditation
31,0,Meditation
39,8,Meditation
79,5,Meditation
47,9,Meditation
78,0,Meditation
31,0,Meditation
46,0,Meditation
30,0,Meditation
30,4,Meditation
31,5,Meditation
58,0,Meditation
58,3,Meditation
54,4,Meditation
61,1,Meditation
63,0,Meditation
37,7,Meditation
47,0,Meditation
59,0,Meditation
79,4,Meditation
26,0,Meditation
39,2,Meditation
53,18,Meditation
63,3,Meditation
47,0,Meditation
59,1,Meditation
39,2,Meditation
63,0,Meditation
95,0,Meditation
127,0,Meditation
47,14,Meditation
59,0,Meditation
55,10,Meditation
37,0,Meditation
63,0,Meditation
39,2,Meditation
31,0,Meditation
61,0,Meditation
59,4,Meditation
42,0,Meditation
54,18,Meditation
55,5,Meditation
62,4,Meditation
87,3,Meditation
55,0,Meditation
95,1,Meditation
79,1,Meditation
60,0,Meditation
30,0,Meditation
54,0,Meditation
37,1,Meditation
62,2,Meditation
42,10,Meditation
31,19,Meditation
79,0,Meditation
111,3,Meditation
55,0,Meditation
59,0,Meditation
63,6,Meditation
47,0,Meditation
30,4,Meditation
27,0,Meditation
39,3,Meditation
39,7,Meditation
47,0,Meditation
42,15,Meditation
29,0,Meditation
63,1,Meditation
44,0,Meditation
63,2,Meditation
63,1,Meditation
47,23,Meditation
55,0,Meditation
39,0,Meditation
43,0,Meditation
95,1,Meditation
46,0,Meditation
31,6,Meditation
47,1,Meditation
63,0,Meditation
63,1,Meditation
77,0,Meditation
76,3,Meditation
25,1,Meditation
95,5,Meditation
61,3,Meditation
63,0,Meditation
39,0,Meditation
75,3,Meditation
52,0,Meditation
119,0,Meditation
79,0,Meditation
63,0,Meditation
95,2,Meditation
76,0,Meditation
54,0,Meditation
31,4,Meditation
63,4,Meditation
27,0,Meditation
93,0,Meditation
39,2,Meditation
31,0,Meditation
60,0,Meditation
43,0,Meditation
62,0,Meditation
61,1,Meditation
46,2,Meditation
47,0,Meditation
41,0,Meditation
55,0,Meditation
55,3,Meditation
55,0,Meditation
43,0,Meditation
41,0,Meditation
59,0,Meditation
47,26,Meditation
46,0,Meditation
31,0,Meditation
59,4,Meditation
31,1,Meditation
59,0,Meditation
47,0,Meditation
47,22,Meditation
87,0,Meditation
59,3,Meditation
63,0,Meditation
55,0,Meditation
39,0,Meditation
46,8,Meditation
59,2,Meditation
63,0,Meditation
45,1,Meditation
53,1,Meditation
47,5,Meditation
37,3,Meditation
87,2,Meditation
63,5,Meditation
58,0,Meditation
95,5,Meditation
28,0,Meditation
39,13,Meditation
47,0,Meditation
63,0,Meditation
62,3,Meditation
47,1,Meditation
39,0,Meditation
55,0,Meditation
31,0,Meditation
43,0,Meditation
63,0,Meditation
28,0,Meditation
23,2,Meditation
44,0,Meditation
63,1,Meditation
31,1,Meditation
63,0,Meditation
39,7,Meditation
47,0,Meditation
44,0,Meditation
27,0,Meditation
58,0,Meditation
31,5,Meditation
59,0,Meditation
63,1,Meditation
45,17,Meditation
52,0,Meditation
31,19,Meditation
60,0,Meditation
38,3,Meditation
31,2,Meditation
78,4,Meditation
39,0,Meditation
111,0,Meditation
62,0,Meditation
23,2,Meditation
31,0,Meditation
51,0,Meditation
63,0,Meditation
60,3,Meditation
47,0,Meditation
87,1,Meditation
79,1,Meditation
53,0,Meditation
27,0,Meditation
31,9,Meditation
47,0,Meditation
53,17,Meditation
42,1,Meditation
55,0,Meditation
31,0,Meditation
31,20,Meditation
63,4,Meditation
63,0,Meditation
58,7,Meditation
30,0,Meditation
31,0,Meditation
43,10,Meditation
63,0,Meditation
31,0,Meditation
45,2,Meditation
79,0,Meditation
54,30,Meditation
54,0,Meditation
62,2,Meditation
78,0,Meditation
42,0,Meditation
39,0,Meditation
52,0,Meditation
63,0,Meditation
55,0,Meditation
78,0,Meditation
60,1,Meditation
28,1,Meditation
55,1,Meditation
95,4,Meditation
43,0,Meditation
47,0,Meditation
63,3,Meditation
38,0,Meditation
63,2,Meditation
31,0,Meditation
31,1,Meditation
127,0,Meditation
111,5,Meditation
39,2,Meditation
31,0,Meditation
79,0,Meditation
79,4,Meditation
62,0,Meditation
79,1,Meditation
46,0,Meditation
63,0,Meditation
55,0,Meditation
79,0,Meditation
27,18,Meditation
43,0,Meditation
47,0,Meditation
31,0,Meditation
39,0,Meditation
143,1,Meditation
55,16,Meditation
95,1,Meditation
26,18,Meditation
47,0,Meditation
54,0,Meditation
75,1,Meditation
95,0,Meditation
75,2,Meditation
55,0,Meditation
79,3,Meditation
62,1,Meditation
52,0,Meditation
60,0,Meditation
55,24,Meditation
63,3,Meditation
39,0,Meditation
55,0,Meditation
47,3,Meditation
127,0,Meditation
55,4,Meditation
78,1,Meditation
111,0,Meditation
79,0,Meditation
60,7,Meditation
52,23,Meditation
59,4,Meditation
63,0,Meditation
55,0,Meditation
95,0,Meditation
63,1,Meditation
31,0,Meditation
43,0,Meditation
79,3,Meditation
63,9,Meditation
28,0,Meditation
39,0,Meditation
55,2,Meditation
38,0,Meditation
61,3,Meditation
63,4,Meditation
47,0,Meditation
31,4,Meditation
26,0,Meditation
55,21,Meditation
93,2,Meditation
63,1,Meditation
62,2,Meditation
31,4,Meditation
79,0,Meditation
47,11,Meditation
47,0,Meditation
55,1,Meditation
31,4,Meditation
55,0,Meditation
39,0,Meditation
55,0,Meditation
47,0,Meditation
31,0,Meditation
63,2,Meditation
54,21,Meditation
47,0,Meditation
45,0,Meditation
41,0,Meditation
39,4,Meditation
59,0,Meditation
31,0,Meditation
62,1,Meditation
43,12,Meditation
52,0,Meditation
31,2,Meditation
59,0,Meditation
30,0,Meditation
55,3,Meditation
63,0,Meditation
54,0,Meditation
18,0,Meditation
63,0,Meditation
55,0,Meditation
63,0,Meditation
39,0,Meditation
63,0,Meditation
93,0,Meditation
95,2,Meditation
43,0,Meditation
59,0,Meditation
63,0,Meditation
39,0,Meditation
62,2,Meditation
61,0,Meditation
63,0,Meditation
31,5,Meditation
25,0,Meditation
62,2,Meditation
19,0,Meditation
63,0,Meditation
63,0,Meditation
46,0,Meditation
31,1,Meditation
47,17,Meditation
53,0,Meditation
54,9,Meditation
31,0,Meditation
95,1,Meditation
63,0,Meditation
38,0,Meditation
75,1,Meditation
47,7,Meditation
53,0,Meditation
95,1,Meditation
38,7,Meditation
76,0,Meditation
31,0,Meditation
42,0,Meditation
41,0,Meditation
25,0,Meditation
62,6,Meditation
79,3,Meditation
38,10,Meditation
63,0,Meditation
59,0,Meditation
55,4,Meditation
39,0,Meditation
63,1,Meditation
47,0,Meditation
52,0,Meditation
31,0,Meditation
63,0,Meditation
62,0,Meditation
39,3,Meditation
31,0,Meditation
31,0,Meditation
52,0,Meditation
59,5,Meditation
60,2,Meditation
43,0,Meditation
59,25,Meditation
39,0,Meditation
52,0,Meditation
29,3,Meditation
95,0,Meditation
59,0,Meditation
53,9,Meditation
79,0,Meditation
43,0,Meditation
31,6,Meditation
111,0,Meditation
31,0,Meditation
42,11,Meditation
38,19,Meditation
31,0,Meditation
87,0,Meditation
47,0,Meditation
47,0,Meditation
94,5,Meditation
63,0,Meditation
31,0,Meditation
42,11,Meditation
79,0,Meditation
79,4,Meditation
59,3,Meditation
55,0,Meditation
63,1,Meditation
38,0,Meditation
95,0,Meditation
63,8,Meditation
39,2,Meditation
28,0,Meditation
31,1,Meditation
47,15,Meditation
63,0,Meditation
31,0,Meditation
63,1,Meditation
61,1,Meditation
63,1,Meditation
63,0,Meditation
111,0,Meditation
37,2,Meditation
39,0,Meditation
77,4,Meditation
87,0,Meditation
31,7,Meditation
42,0,Meditation
31,0,Meditation
63,0,Meditation
119,0,Meditation
43,0,Meditation
55,9,Meditation
47,0,Meditation
15,0,Meditation
127,5,Meditation
127,0,Meditation
31,0,Meditation
47,0,Meditation
75,0,Meditation
60,2,Meditation
22,2,Meditation
39,17,Meditation
42,0,Meditation
63,0,Meditation
26,0,Meditation
39,1,Meditation
63,3,Meditation
46,0,Meditation
45,11,Meditation
45,0,Meditation
61,0,Meditation
44,17,Meditation
63,1,Meditation
51,0,Meditation
63,0,Meditation
51,0,Meditation
63,1,Meditation
47,0,Meditation
27,1,Meditation
47,5,Meditation
63,2,Meditation
46,0,Meditation
63,1,Meditation
55,1,Meditation
39,3,Meditation
31,0,Meditation
61,6,Meditation
45,0,Meditation
31,0,Meditation
59,0,Meditation
51,3,Meditation
30,0,Meditation
63,1,Meditation
95,6,Meditation
44,16,Meditation
55,0,Meditation
111,1,Meditation
31,0,Meditation
87,2,Meditation
59,0,Meditation
31,4,Meditation
53,23,Meditation
55,0,Meditation
46,14,Meditation
63,0,Meditation
26,31,Meditation
26,3,Meditation
76,0,Meditation
95,0,Meditation
42,13,Meditation
39,0,Meditation
63,0,Meditation
47,1,Meditation
47,21,Meditation
39,0,Meditation
46,21,Meditation
52,0,Meditation
39,0,Meditation
47,4,Meditation
31,0,Meditation
30,1,Meditation
79,0,Meditation
55,3,Meditation
75,0,Meditation
79,2,Meditation
55,0,Meditation
55,5,Meditation
47,0,Meditation
55,0,Meditation
79,1,Meditation
47,0,Meditation
87,0,Meditation
63,4,Meditation
95,0,Meditation
59,0,Meditation
31,0,Meditation
43,0,Meditation
63,0,Meditation
43,17,Meditation
79,4,Meditation
79,0,Meditation
63,4,Meditation
46,0,Meditation
27,0,Meditation
61,0,Meditation
27,1,Meditation
45,0,Meditation
44,0,Meditation
47,1,Meditation
63,1,Meditation
45,0,Meditation
29,19,Meditation
23,0,Meditation
43,0,Meditation
55,4,Meditation
58,0,Meditation
63,0,Meditation
22,0,Meditation
46,0,Meditation
26,20,Meditation
31,1,Meditation
55,0,Meditation
31,7,Meditation
60,0,Meditation
111,2,Meditation
63,2,Meditation
42,0,Meditation
43,0,Meditation
31,0,Meditation
61,2,Meditation
47,0,Meditation
87,0,Meditation
58,2,Meditation
54,0,Meditation
47,0,Meditation
63,3,Meditation
43,0,Meditation
63,3,Meditation
31,19,Meditation
111,1,Meditation
30,3,Meditation
111,0,Meditation
23,2,Meditation
111,1,Meditation
31,0,Meditation
63,0,Meditation
45,0,Meditation
39,10,Meditation
55,0,Meditation
15,0,Meditation
31,19,Meditation
31,0,Meditation
31,0,Meditation
63,1,Meditation
31,0,Meditation
127,0,Meditation
52,4,Meditation
63,0,Meditation
63,9,Meditation
55,3,Meditation
63,0,Meditation
43,0,Meditation
127,0,Meditation
63,0,Meditation
47,0,Meditation
27,18,Meditation
31,0,Meditation
44,0,Meditation
62,0,Meditation
46,0,Meditation
46,0,Meditation
63,0,Meditation
46,0,Meditation
42,0,Meditation
44,0,Meditation
79,0,Meditation
79,0,Meditation
79,3,Meditation
63,1,Meditation
37,0,Meditation
25,0,Meditation
61,2,Meditation
60,3,Meditation
95,0,Meditation
59,1,Meditation
52,9,Meditation
55,0,Meditation
75,0,Meditation
63,0,Meditation
31,3,Meditation
59,0,Meditation
54,34,Meditation
54,8,Meditation
42,0,Meditation
44,0,Meditation
63,3,Meditation
87,0,Meditation
63,0,Meditation
63,2,Meditation
77,4,Meditation
62,8,Meditation
45,14,Meditation
39,0,Meditation
63,0,Meditation
63,0,Meditation
63,2,Meditation
55,2,Meditation
63,2,Meditation
53,20,Meditation
63,0,Meditation
31,1,Meditation
79,1,Meditation
31,0,Meditation
87,6,Meditation
61,1,Meditation
31,9,Meditation
87,1,Meditation
31,0,Meditation
63,0,Meditation
30,19,Meditation
42,11,Meditation
47,7,Meditation
63,0,Meditation
95,0,Meditation
63,0,Meditation
46,0,Meditation
52,11,Meditation
31,0,Meditation
30,0,Meditation
63,0,Meditation
31,6,Meditation
47,0,Meditation
63,5,Meditation
43,0,Meditation
42,0,Meditation
63,0,Meditation
75,0,Meditation
46,0,Meditation
38,0,Meditation
55,0,Meditation
43,1,Meditation
63,2,Meditation
47,6,Meditation
39,2,Meditation
45,0,Meditation
47,2,Meditation
87,2,Meditation
62,1,Meditation
31,0,Meditation
41,0,Meditation
86,3,Meditation
55,1,Meditation
44,0,Meditation
55,18,Meditation
31,7,Meditation
42,0,Meditation
47,1,Meditation
29,0,Meditation
42,0,Meditation
61,0,Meditation
31,0,Meditation
95,0,Meditation
30,0,Meditation
63,0,Meditation
95,1,Meditation
58,0,Meditation
47,16,Meditation
39,9,Meditation
63,4,Meditation
63,3,Meditation
27,18,Meditation
47,1,Meditation
53,30,Meditation
31,0,Meditation
47,0,Meditation
39,18,Meditation
39,0,Meditation
30,19,Meditation
39,0,Meditation
63,1,Meditation
127,0,Meditation
63,0,Meditation
127,0,Meditation
63,1,Meditation
28,0,Meditation
42,16,Meditation
63,5,Meditation
47,0,Meditation
63,4,Meditation
63,4,Meditation
31,0,Meditation
39,0,Meditation
63,6,Meditation
55,9,Meditation
44,0,Meditation
55,19,Meditation
31,8,Meditation
44,0,Meditation
46,14,Meditation
55,19,Meditation
52,0,Meditation
43,0,Meditation
47,0,Meditation
53,14,Meditation
42,0,Meditation
55,0,Meditation
63,0,Meditation
47,19,Meditation
47,23,Meditation
77,4,Meditation
79,3,Meditation
47,0,Meditation
27,19,Meditation
39,11,Meditation
63,1,Meditation
31,4,Meditation
41,0,Meditation
41,0,Meditation
54,0,Meditation
55,0,Meditation
43,0,Meditation
111,1,Meditation
111,1,Meditation
63,0,Meditation
46,21,Meditation
47,0,Meditation
31,1,Meditation
54,29,Meditation
26,32,Meditation
63,0,Meditation
28,0,Meditation
44,0,Meditation
63,2,Meditation
75,1,Meditation
47,0,Meditation
55,2,Meditation
61,0,Meditation
55,3,Meditation
63,0,Meditation
87,2,Meditation
63,0,Meditation
55,4,Meditation
54,23,Meditation
58,1,Meditation
61,7,Meditation
63,2,Meditation
43,8,Meditation
55,25,Meditation
53,9,Meditation
55,11,Meditation
44,17,Meditation
79,3,Meditation
55,0,Meditation
53,0,Meditation
79,0,Meditation
55,2,Meditation
31,0,Meditation
93,1,Meditation
55,0,Meditation
55,1,Meditation
37,2,Meditation
31,19,Meditation
63,0,Meditation
52,9,Meditation
31,0,Meditation
45,16,Meditation
39,7,Meditation
45,19,Meditation
95,0,Meditation
62,12,Meditation
29,19,Meditation
55,3,Meditation
55,0,Meditation
95,0,Meditation
53,1,Meditation
79,0,Meditation
53,0,Meditation
47,21,Meditation
47,0,Meditation
41,0,Meditation
63,1,Meditation
54,1,Meditation
31,0,Meditation
59,0,Meditation
76,0,Meditation
47,0,Meditation
95,5,Meditation
111,0,Meditation
47,22,Meditation
46,1,Meditation
54,0,Meditation
63,2,Meditation
63,4,Meditation
13,0,Meditation
75,3,Meditation
60,0,Meditation
45,16,Meditation
54,13,Meditation
39,0,Meditation
63,1,Meditation
31,2,Meditation
60,13,Meditation
87,2,Meditation
75,0,Meditation
47,0,Meditation
54,0,Meditation
44,0,Meditation
75,0,Meditation
119,0,Meditation
63,0,Meditation
47,10,Meditation
95,33,Meditation
31,13,Meditation
76,0,Meditation
46,3,Meditation
111,0,Meditation
79,2,Meditation
44,0,Meditation
60,0,Meditation
43,3,Meditation
55,1,Meditation
63,0,Meditation
38,6,Meditation
31,0,Meditation
31,19,Meditation
31,10,Meditation
47,5,Meditation
124,0,Meditation
27,7,Meditation
47,0,Meditation
75,1,Meditation
79,0,Meditation
44,0,Meditation
63,0,Meditation
54,28,Meditation
63,0,Meditation
55,2,Meditation
47,0,Meditation
63,0,Meditation
127,0,Meditation
111,1,Meditation
79,1,Meditation
61,0,Meditation
55,3,Meditation
37,8,Meditation
79,0,Meditation
75,0,Meditation
79,0,Meditation
31,17,Meditation
44,6,Meditation
55,0,Meditation
39,10,Meditation
55,0,Meditation
60,0,Meditation
63,0,Meditation
63,6,Meditation
38,0,Meditation
47,3,Meditation
63,0,Meditation
55,0,Meditation
52,1,Meditation
58,10,Meditation
31,0,Meditation
63,3,Meditation
31,8,Meditation
79,0,Meditation
45,0,Meditation
43,0,Meditation
62,0,Meditation
53,2,Meditation
87,6,Meditation
47,3,Meditation
87,3,Meditation
58,0,Meditation
63,3,Meditation
59,0,Meditation
42,0,Meditation
31,0,Meditation
63,0,Meditation
39,0,Meditation
30,0,Meditation
31,0,Meditation
79,1,Meditation
77,0,Meditation
63,0,Meditation
29,0,Meditation
79,0,Meditation
44,0,Meditation
61,2,Meditation
76,0,Meditation
61,3,Meditation
79,3,Meditation
52,0,Meditation
43,0,Meditation
63,2,Meditation
31,5,Meditation
31,0,Meditation
31,10,Meditation
47,10,Meditation
95,0,Meditation
30,0,Meditation
26,0,Meditation
54,6,Meditation
45,17,Meditation
59,16,Meditation
60,2,Meditation
31,1,Meditation
55,0,Meditation
39,6,Meditation
14,0,Meditation
63,3,Meditation
38,1,Meditation
58,1,Meditation
63,4,Meditation
30,0,Meditation
52,0,Meditation
63,5,Meditation
61,0,Meditation
62,0,Meditation
111,1,Meditation
47,0,Meditation
55,0,Meditation
127,0,Meditation
63,0,Meditation
79,0,Meditation
39,0,Meditation
31,21,Meditation
55,0,Meditation
62,6,Meditation
31,2,Meditation
31,0,Meditation
60,0,Meditation
111,2,Meditation
111,0,Meditation
87,1,Meditation
53,0,Meditation
63,0,Meditation
79,5,Meditation
45,0,Meditation
93,1,Meditation
47,0,Meditation
63,2,Meditation
39,0,Meditation
55,4,Meditation
30,3,Meditation
27,5,Meditation
47,2,Meditation
58,0,Meditation
55,0,Meditation
27,42,Meditation
79,0,Meditation
38,2,Meditation
62,0,Meditation
75,0,Meditation
47,0,Meditation
63,0,Meditation
43,0,Meditation
63,0,Meditation
43,0,Meditation
63,2,Meditation
39,0,Meditation
95,0,Meditation
95,1,Meditation
47,7,Meditation
39,3,Meditation
79,0,Meditation
46,0,Meditation
95,0,Meditation
63,0,Meditation
63,0,Meditation
41,9,Meditation
63,0,Meditation
42,0,Meditation
31,0,Meditation
59,1,Meditation
63,6,Meditation
59,0,Meditation
37,0,Meditation
39,9,Meditation
